Sector,Investor,Latitude,Longitude,InvestorType,Country,PensionSWF,BBBBacked,CompaniesBackedInSector
Digital and Technologies,Sussex Place Ventures,51.526583,-0.161353,Private Equity and Venture Capital,United Kingdom,,TRUE,3
Digital and Technologies,Toscafund Asset Management,51.506992,-0.142804,Specialist Lender,United Kingdom,,FALSE,3
Digital and Technologies,University of Edinburgh,55.943737,-3.184186,University,United Kingdom,,FALSE,3
Digital and Technologies,VentureFounders,51.514178,-0.093552,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Digital and Technologies,Winton Capital Management,51.515715,-0.10238,Asset Management,United Kingdom,,FALSE,3
Digital and Technologies,Woodford Investment Management,51.731891,-1.204714,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Digital and Technologies,aberdeen,51.519875,-0.07838,Asset Management,United Kingdom,,FALSE,3
Digital and Technologies,83North,51.512021,-0.136704,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,AS Capital,51.525647,0.102024,Asset Management,United Kingdom,,FALSE,2
Digital and Technologies,Accelerated Digital Ventures,51.517202,-0.089779,Private Equity and Venture Capital,United Kingdom,,TRUE,2
Digital and Technologies,Adjuvo,51.511866,-0.124706,Angel Network,United Kingdom,,FALSE,2
Digital and Technologies,Aioi Nissay Dowa Insurance,51.513208,-0.079295,Corporate,United Kingdom,,FALSE,2
Digital and Technologies,Allied Irish Bank / AIB Group,51.515551,-0.079571,Family Office,United Kingdom,,FALSE,2
Digital and Technologies,Amber Infrastructure Group,51.50416,-0.079748,Asset Management / Private Equity,United Kingdom,,FALSE,2
Digital and Technologies,AstraZeneca,52.190486,0.134298,Corporate,United Kingdom,,FALSE,2
Digital and Technologies,BP,51.507733,-0.134545,Corporate,United Kingdom,,FALSE,2
Digital and Technologies,Backed VC,51.527736,-0.077386,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Ballpark Ventures,51.900681,-2.080624,Private Investment Vehicle,United Kingdom,,FALSE,2
Digital and Technologies,Cambridge Enterprise,52.248533,0.081223,Commercialisation Company,United Kingdom,,FALSE,2
Digital and Technologies,Capital for Colleagues,51.025282,-4.206337,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Chimera Partners,51.509799,-0.147445,Merchant Bank,United Kingdom,,FALSE,2
Digital and Technologies,Clean Growth Investment Management,51.508514,-0.133303,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Columbia Lake Partners,51.525617,-0.083602,Specialist Lender,United Kingdom,,TRUE,2
Digital and Technologies,Crane Ventures,51.514867,-0.13643,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,CrowdBnk,51.515178,-0.078232,Crowd funding,United Kingdom,,FALSE,2
Digital and Technologies,DMGT,51.501371,-0.191128,Corporate,United Kingdom,,FALSE,2
Digital and Technologies,DN Capital,51.520571,-0.15593,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Delin Capital,51.51682,-0.122398,Asset Management / Private Equity,United Kingdom,,FALSE,2
Digital and Technologies,ETFS Capital,51.515967,-0.10851,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Earth Capital,51.507986,-0.137417,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Eos Venture,51.521036,-0.081185,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Farview Equity Partners,51.521036,-0.081185,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Frontier Development Capital,52.482336,-1.900985,Private Equity and Venture Capital,United Kingdom,,TRUE,2
Digital and Technologies,Greenwood Way Capital,51.516112,-0.173839,Angel Network,United Kingdom,,FALSE,2
Digital and Technologies,Grosvenor Hill Ventures,51.516537,-0.143064,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Hedosophia,51.515723,-0.130846,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Hg,51.49336,-0.110195,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Invoke Capital Partners,51.511144,-0.15572,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Janus Henderson Investors,51.520644,-0.079241,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Kartesia,51.51312,-0.142497,Asset Management,United Kingdom,,FALSE,2
Digital and Technologies,Lightrock,51.507905,-0.131757,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,New Wave Ventures,51.519926,-0.107495,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Northern Gritstone,53.477441,-2.243173,Private Equity and Venture Capital,United Kingdom,,TRUE,2
Digital and Technologies,Origin Capital Ltd,51.499973,-0.13345,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Outrun Ventures,51.525617,-0.083602,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Outsized Ventures,51.525617,-0.083602,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Oxford Technology,51.763364,-1.260195,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Penta Capital,55.86225,-4.260938,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Pentech Ventures,55.957523,-3.195097,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Perscitus Advisers,51.497689,-0.165369,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Phoenix Group,52.376283,-1.894168,Corporate,United Kingdom,UK pension funds,FALSE,2
Digital and Technologies,Pollen Street Capital,51.512501,-0.119434,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Puma Investment Management,51.508957,-0.143098,Asset Management,United Kingdom,,FALSE,2
Digital and Technologies,Quester Venture Partnership,51.512038,-0.097431,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Quilam Capital,51.511741,-0.146242,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Railpen,51.512305,-0.07524,Asset Management,United Kingdom,,FALSE,2
Digital and Technologies,SV Health Investors,51.508553,-0.123357,Private Equity and Venture Capital,United Kingdom,,TRUE,2
Digital and Technologies,Souter Investments LLP,55.952005,-3.198867,Family Office,United Kingdom,,FALSE,2
Digital and Technologies,Stride.VC,51.522751,-0.103659,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Syncona Partners,51.525898,-0.133918,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,ThinCats,52.758356,-1.477058,Specialist Lender,United Kingdom,,TRUE,2
Digital and Technologies,UK Export Finance,51.501638,-0.126768,Central Government,United Kingdom,,FALSE,2
Digital and Technologies,Unilever,53.830245,-1.456816,Corporate,United Kingdom,,FALSE,2
Digital and Technologies,Wayra,51.522543,-0.135006,Accelerator,United Kingdom,,FALSE,2
Digital and Technologies,West Hill Capital,51.511026,-0.099361,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,WestBridge Capital,51.489014,-3.179718,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,Wild Blue Cohort,51.52703,-0.128768,Angel Network,United Kingdom,,FALSE,2
Digital and Technologies,World Gold Council,51.514778,-0.102246,Corporate,United Kingdom,,FALSE,2
Digital and Technologies,noa,51.45509,-2.620468,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,o2h Ventures,52.110935,0.172048,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Digital and Technologies,13books Capital,51.522751,-0.103659,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Digital and Technologies,2050 Capital,51.508051,-0.142098,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Digital and Technologies,4J Studios,51.692673,-0.419468,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,8090 Partners,55.027702,-7.179036,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Advent Venture Partners,51.512314,-0.138134,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Air Street Capital,51.548215,-0.198197,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Aitua Limited,52.132521,0.205697,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,Alpine Electronics,52.399811,-1.559097,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,Amati Global Investors,55.949086,-3.211667,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Ananke Ventures,51.569124,-0.195336,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Angel Academe,50.833605,-0.272646,Angel Network,United Kingdom,,TRUE,1
Digital and Technologies,Angels Nominees,53.333304,-2.645049,Private Investment Vehicle,United Kingdom,,FALSE,1
Digital and Technologies,Angels in the City,51.511682,-0.08276,Angel Network,United Kingdom,,FALSE,1
Digital and Technologies,Anticus Partners,53.549788,-1.520418,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Antin Infrastructure Partners,51.512722,-0.143478,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Anvil Partners LLP,51.509437,-0.146696,Merchant Bank,United Kingdom,,FALSE,1
Digital and Technologies,Apis Partners,51.500555,-0.164044,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,ArchOver,51.511371,-0.085714,Crowd funding,United Kingdom,,FALSE,1
Digital and Technologies,Archangels,51.833768,0.695697,Angel Network,United Kingdom,,TRUE,1
Digital and Technologies,Arini,51.508405,-0.153136,Asset Management,United Kingdom,,FALSE,1
Digital and Technologies,Arix Bioscience,51.499982,-0.13345,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Arm,53.479603,-2.236435,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,Arthurian Life Sciences,51.463751,-3.16028,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Ashridge Capital,51.809003,-0.570538,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Assembly Capital Partners,51.511381,-0.09021,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Aston University,52.489323,-1.883165,University,United Kingdom,,FALSE,1
Digital and Technologies,Atempo Growth,51.505461,-0.138716,Specialist Lender,United Kingdom,,TRUE,1
Digital and Technologies,Auriens,51.487991,-0.17031,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,Avlar Bioventures,52.218764,0.038766,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Avonmore Developments Ltd,51.494857,-0.206714,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,BMJ,52.492414,-1.91248,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,Bailie Group,53.792856,-1.550716,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,Baillie Gifford,55.955044,-3.186549,Asset Management,United Kingdom,,FALSE,1
Digital and Technologies,Bank of Scotland,55.789595,-4.277033,Bank,United Kingdom,,TRUE,1
Digital and Technologies,Beacon Capital,51.482765,-0.015964,Angel Network,United Kingdom,,FALSE,1
Digital and Technologies,Beech Tree Private Equity,53.33745,-2.257664,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Beechbrook Capital,51.519648,-0.158995,Specialist Lender,United Kingdom,,TRUE,1
Digital and Technologies,Berti Investments,51.516948,-0.144027,Charity/Not-for-profit company,United Kingdom,,FALSE,1
Digital and Technologies,Blackfinch Group,51.847131,-2.178098,Asset Management,United Kingdom,,FALSE,1
Digital and Technologies,Blossom Capital,51.52699,-0.086745,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Bridgepoint,51.540386,0.038327,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,CBPE Capital,51.513659,-0.11597,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Cabot Square Capital,51.514962,-0.103637,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Cambridge Capital Group,52.234909,0.153433,Angel Network,United Kingdom,,FALSE,1
Digital and Technologies,Cambridge Consultants,52.232274,0.144592,Commercialisation Company,United Kingdom,,FALSE,1
Digital and Technologies,Candy Ventures,51.510363,-0.153561,Family Office,United Kingdom,,FALSE,1
Digital and Technologies,Capita PLC,51.515235,-0.091619,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,Capital D,51.511448,-0.142536,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Caple,51.516385,-0.077792,Specialist Lender,United Kingdom,,FALSE,1
Digital and Technologies,Cardiff Council,51.462933,-3.198738,Local and Regional Government,United Kingdom,,FALSE,1
Digital and Technologies,Catapult Venture Managers,52.48025,-0.923134,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Cazenove Private Equity,51.517777,-0.092508,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Centrica Energy,51.485661,-0.639614,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,Charlotte Street Capital,51.518954,-0.135513,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Chaucer Consulting,51.513159,-0.078476,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,Circularity Capital,55.952353,-3.206485,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,City & Guilds Group,51.518876,-0.103215,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,Coller Capital,51.504483,-0.149087,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Comhar Capital,53.795904,-1.54865,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Committed Capital,51.508588,-0.142508,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Concentric Partners,51.508901,-0.144686,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Connectd,51.527304,-0.088894,Angel Network,United Kingdom,,FALSE,1
Digital and Technologies,Cow Corner,53.786096,-1.609661,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Cyber London (CyLon),51.494655,-0.214112,Accelerator,United Kingdom,,FALSE,1
Digital and Technologies,D4 Ventures,51.508588,-0.142508,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,DKLM,51.53226,-0.095045,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,DSW Ventures,53.345237,-2.639191,Angel Network,United Kingdom,,TRUE,1
Digital and Technologies,Dentons,51.46357,-2.118228,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,Doxa Partners,51.513921,-0.143069,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,ECI Partners,51.506554,-0.135054,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,EKA Ventures,51.527304,-0.088894,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Digital and Technologies,EPIC Investment Partners,51.519096,-0.107371,Asset Management,United Kingdom,,FALSE,1
Digital and Technologies,ESM Investments,55.866733,-4.277582,Angel Network,United Kingdom,,FALSE,1
Digital and Technologies,East Lodge Capital,51.506992,-0.142804,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,EcoMachines Ventures,51.507905,-0.131757,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Eden Ventures,51.38115,-2.357863,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Digital and Technologies,Elixirr,51.514523,-0.094834,Corporate,United Kingdom,,FALSE,1
Digital and Technologies,Elmwood,53.791424,-1.552538,Corporate,United Kingdom,,FALSE,1
