CompanyNumber,CompanyName,BestEstimateEmployees,BestEstimateTurnover,WomenLed,IUK_GBP,Investment_GBP,RegisteredPostcode,Homepage_domain,financials_source
02685907,PIAS UK LIMITED,60.0,7445596.0,0,0.0,0.0,SE1 3PW,www.pias.com,DC
02701507,FINN PARTNERS LIMITED,215.0,32523656.0,1,0.0,0.0,EC1V 9BP,www.finnpartners.com,DC
02715838,DGA GROUP UK LIMITED,128.0,6972288.0,1,0.0,0.0,EC4M 7WS,dentonsglobaladvisors.com,DC
02742050,BASTION LIMITED,51.0,2221305.0,0,0.0,0.0,TN9 1BE,www.bastion.co.uk,DC
02767332,OLYMPIAN HOMES LIMITED,22.0,4539678.0,1,0.0,0.0,SW1E 6PD,olympianhomes.com,DC
02780760,HUNTERLODGE MEDIA LIMITED,37.0,3531354.0,0,0.0,0.0,WD3 1AY,www.hunterlodge.co.uk,DC
02784140,ADSATIS LIMITED,84.0,3179988.0,0,0.0,0.0,EC2N 2AT,www.adsatis.com,DC
02801121,HYVE INTERNATIONAL EVENTS LIMITED,374.0,30557500.0,0,0.0,0.0,W2 6JG,hyve.group,DC
02807620,RAW MATERIAL MUSIC AND MEDIA EDUCATION LIMITED,14.0,1667617.0,1,0.0,0.0,W1T 7AF,rawmusicmedia.org,DC
02821174,HAVAS UK LIMITED,200.0,23592181.0,0,0.0,0.0,ME16 9NT,havasmediagroup.com,DC
02865912,EPIC GAMES UK LTD,423.0,101899088.0,1,142849.0,0.0,EC3V 9AA,store.epicgames.com,DC
02881781,CLIMAX STUDIOS LIMITED,251.0,34132753.0,0,0.0,43000000.0,WC1V 6JS,www.climaxstudios.com,DC
02892233,AXIA MARKETS PRO LIMITED,15.0,2236485.0,0,0.0,0.0,WC1H 0DS,axiafutures.com,DC
02892885,JORDAN DESIGN LIMITED,20.0,1565340.0,1,0.0,0.0,W1T 5JG,www.jordandesign.co.uk,DC
02897462,JUST GLOBAL UK LTD,162.0,18585128.0,0,0.0,0.0,SL6 1HN,justglobal.com,DC
02920831,T P BENNETT PARTNERSHIP LIMITED,24.0,862944.0,0,0.0,0.0,SE1 0NE,tpbennett.com,DC
02924789,ROMANOFF FOUNDATION,15.0,553620.0,0,0.0,0.0,AL10 0SP,romanoff-foundation.co.uk,DC
02939712,REDWOOD CONSULTING LTD,44.0,2057704.0,1,0.0,0.0,SW1P 1DS,redwoodcomms.co.uk,DC
02956279,BRANDSHIELD SYSTEMS LIMITED,200.0,18008052.0,0,0.0,0.0,EC3V 0HR,www.brandshield.com,DC
02992507,PHOENIX LEISURE MANAGEMENT LIMITED,94.0,959288.0,0,0.0,0.0,E1W 9US,lighthousetheatre.co.uk,DC
03002645,RWS HOLDINGS PLC,9869.0,830957400.0,0,0.0,0.0,SL6 4UB,rws.com,DC
03019728,MILDREDS LIMITED,445.0,15440042.0,0,0.0,0.0,W1F 9AN,www.mildreds.com,DC
03028678,SINFONIA SMITH SQUARE HALL,24.0,1717333.0,0,0.0,0.0,SW1P 3HA,www.sinfoniasmithsq.org.uk,DC
03047764,CLOCKWISE MARKETING LTD,19.0,750348.0,1,0.0,0.0,RH1 6PQ,www.clockwise.co.uk,DC
03048222,ANOUSKA HEMPEL LIMITED,17.0,423895.0,0,0.0,0.0,W8 6UG,www.anouskahempel.com,DC
03068959,MAVERICK MEDIA LIMITED,41.0,1917406.0,0,0.0,3600000.0,WC1V 6JS,maverickmedia.co.uk,DC
03071929,AEOREMA LIMITED,102.0,38526341.0,0,0.0,0.0,W1W 6XH,cheerfultwentyfirst.com,DC
03074042,STRATFORD EAST (TRADING) LIMITED,17.0,986048.0,0,0.0,0.0,E15 1BN,www.stratfordeast.com,DC
03099067,INFORMA GROUP LIMITED,759.0,218614620.0,0,0.0,0.0,SW1P 1WG,www.informa.com,DC
03104226,NETRO 42 LIMITED,26.0,1811966.0,0,0.0,0.0,N1 7GU,www.netro42.com,DC
03112025,LINGUARAMA INTERNATIONAL GROUP LIMITED,88.0,16949856.0,0,0.0,0.0,EC4A 4AB,linguarama.com,DC
