Companynumber,Companyname,Latitude,Longitude,Sector,cluster,Region
05409600,Absolute Snow,51.664887,-0.387698,Wholesale and retail,23,London
05412872,Muc-Off,50.73067,-1.914146,Wholesale and retail,11,Dorset
05422855,Trans Haul,51.89498,-0.51244,Wholesale and retail,23,London
05425188,Grafton Motorcycles,52.03394,-0.677089,Wholesale and retail,0,South East Midlands
05425421,Tropical Sky,51.129386,-0.017711,Wholesale and retail,0,Coast to Capital
05426631,Leamore Holdings Limited,52.605755,-2.007098,Wholesale and retail,17,West Midlands CA
05426731,Ashley & McDonough Compliance Services,53.423751,-2.824456,Wholesale and retail,0,Liverpool City Region CA
05433031,Autosmart Holdings Limited,52.639743,-1.851656,Wholesale and retail,0,Stoke-on-Trent and Staffordshire
05446411,Aerotron,51.135638,-0.173592,Wholesale and retail,0,Coast to Capital
05459465,Gower View Foods,51.790863,-4.078734,Wholesale and retail,0,Wales
05471553,Beaver Leeds Ltd,53.804958,-1.658457,Wholesale and retail,20,West Yorkshire CA
05476225,Monkfield Reptile,52.42051,0.097031,Wholesale and retail,0,Cambridgeshire and Peterborough
05476358,Cotswold Doors,51.703223,-1.749989,Wholesale and retail,0,Gloucestershire
05476544,The Stickleback Fish Company,51.740195,-0.217195,Wholesale and retail,23,London
05477047,Salop Holdings,52.677947,-2.418737,Wholesale and retail,0,The Marches
05477374,Elite Moving Systems,51.53253,-0.271024,Wholesale and retail,23,London
05484081,Commercial Colours Limited,53.330574,-2.971255,Wholesale and retail,0,Liverpool City Region CA
05486353,Kiril Mischeff Group,53.328953,-1.120162,Wholesale and retail,0,East Midlands CCA
05486678,Harvest Wildlife Products,53.555296,-0.248985,Wholesale and retail,0,Greater Lincolnshire
05487474,Swann Group,51.886887,0.536178,Wholesale and retail,0,Essex
05489339,Capital,51.304467,0.498637,Wholesale and retail,0,Kent
05494985,Xmos,51.455989,-2.592673,Wholesale and retail,34,West of England CA
05501124,Connect for Intermediaries,51.560765,0.221084,Wholesale and retail,23,London
05506733,Hopley's Coaches Limited,50.288217,-5.20122,Wholesale and retail,0,Cornwall and Isles of Scilly
05519499,PICOW Engineering Group,53.387783,-2.599081,Wholesale and retail,25,Greater Manchester CA
05521674,Travelstar European Ltd,52.591235,-1.981337,Wholesale and retail,17,West Midlands CA
05522533,Continental Wholesale Fruits,50.499582,-4.402004,Wholesale and retail,0,Cornwall and Isles of Scilly
05524310,Cedar Communications,51.505845,-0.099808,Wholesale and retail,23,London
05526538,Pilgrim Foodservice,52.961415,-0.014154,Wholesale and retail,0,Greater Lincolnshire
05526604,Bestbake Limited,51.60624,-0.057681,Wholesale and retail,23,London
05529206,Finnegans,51.508113,-3.607264,Wholesale and retail,0,Wales
05535565,Footasylum,53.602677,-2.16362,Wholesale and retail,25,Greater Manchester CA
05540102,Rarewaves,51.494045,-0.279784,Wholesale and retail,23,London
05543571,The Udder Farm Shop,51.006082,-2.278883,Wholesale and retail,0,Dorset
05546000,Sam 99p,51.560427,0.069362,Wholesale and retail,23,London
05548908,Marrill Group,52.422742,-1.490829,Wholesale and retail,16,West Midlands CA
05564455,King Arthur Hotel,51.587341,-4.194822,Wholesale and retail,0,Wales
05569652,Veetee FOODS Limited,51.391015,0.514979,Wholesale and retail,0,Kent
05572327,A2 Tyre Supplies,51.352226,0.737953,Wholesale and retail,0,Kent
05577238,Tibard,53.466075,-2.094226,Wholesale and retail,25,Greater Manchester CA
05578129,Top Furniture,52.897192,-1.856641,Wholesale and retail,0,Stoke-on-Trent and Staffordshire
05582459,Goodies Farm Shop Limited,52.46035,1.232348,Wholesale and retail,0,New Anglia
05586303,Cakesmiths Group Limited,51.455355,-2.575725,Wholesale and retail,34,West of England CA
05587428,La Tua Pasta,51.53253,-0.271024,Wholesale and retail,23,London
05592262,Erdem,51.508497,-0.151518,Wholesale and retail,23,London
05592770,Henshaws Envirocare,53.24476,-2.138017,Wholesale and retail,0,Cheshire and Warrington
05601123,RUBY's Food Products Ltd,51.538924,-0.317415,Wholesale and retail,23,London
05604923,Britvic,51.755488,-0.425955,Wholesale and retail,23,London
05608409,Lakeland Bake Limited,54.924939,-2.969035,Wholesale and retail,0,Cumbria
05609215,Hanover Dairies,54.966725,-1.699873,Wholesale and retail,6,North East CA
05609407,Promart,53.458305,-2.861226,Wholesale and retail,24,Liverpool City Region CA
05617608,Bryden Capital,53.580059,-2.375949,Wholesale and retail,25,Greater Manchester CA
05626531,Ribeye Boats,50.351269,-3.597008,Wholesale and retail,30,Devon
05629539,County Supplies,51.478166,-0.135737,Wholesale and retail,23,London
05640715,Gavin Griffiths Recycling Ltd,51.677408,-3.966207,Wholesale and retail,0,Wales
05651085,AB Fruits,52.154269,-0.475093,Wholesale and retail,0,South East Midlands
05654661,Bulk,51.519362,-0.08496,Wholesale and retail,23,London
05655022,Paragon Projection,52.769428,-1.930455,Wholesale and retail,0,Stoke-on-Trent and Staffordshire
05655703,Cucina Restaurants,51.80706,-0.402821,Wholesale and retail,23,London
05656122,Southwood Farmshop & Nursery Limited,53.774227,-0.421517,Wholesale and retail,33,Hull and East Yorkshire
05659237,Weatherbys,52.323459,-0.683956,Wholesale and retail,13,South East Midlands
05661036,CTS Wholesale,52.760081,-1.797785,Wholesale and retail,0,Stoke-on-Trent and Staffordshire
05665780,MIS Conversions,53.557395,-1.081816,Wholesale and retail,0,South Yorkshire CA
05674697,Pan Artisan Ltd.,50.977527,-0.746518,Wholesale and retail,0,Coast to Capital
05674751,Sterling Solutions,52.37382,-0.709564,Wholesale and retail,13,South East Midlands
05678611,Badham Pharmacy,51.952867,-2.064159,Wholesale and retail,0,Gloucestershire
05681975,Equafleece,50.650898,-4.142867,Wholesale and retail,0,Devon
05686460,ME+EM,51.514142,-0.227099,Wholesale and retail,23,London
05687910,The Old Original Bakewell Pudding Shop,53.213442,-1.67527,Wholesale and retail,0,East Midlands CCA
05693106,TMS Motor Group,52.535456,-1.403545,Wholesale and retail,0,Leicester and Leicestershire
05696165,Zola Limited,51.594683,-0.379199,Wholesale and retail,23,London
05709874,Black Country Metal Works,52.841738,-2.998359,Wholesale and retail,0,The Marches
05720362,Great Run,54.961927,-1.640546,Wholesale and retail,6,North East CA
05726453,Amelco,51.584363,0.601865,Wholesale and retail,23,London
05727004,Gift Republic,51.412933,-0.185028,Wholesale and retail,23,London
05727713,Scoffs Group,51.598693,0.163053,Wholesale and retail,23,London
05729112,Bolsover Cruise Club,53.281526,-1.282219,Wholesale and retail,0,East Midlands CCA
05744061,Little & Cull,50.571494,-3.655057,Wholesale and retail,30,Devon
05749351,Gtechniq,52.230619,-1.026901,Wholesale and retail,13,South East Midlands
05749532,Queen Street Pharmacy,53.044725,-2.198235,Wholesale and retail,14,Stoke-on-Trent and Staffordshire
05760512,Seven Seeded Artisan Bakery,51.64456,-0.425768,Wholesale and retail,23,London
05761181,Hyde Time Limited,53.860678,-2.163171,Wholesale and retail,0,Lancashire
05763677,AFJ Limited,52.48532,-1.881158,Wholesale and retail,17,West Midlands CA
05767244,Mendip,51.331075,-2.814059,Wholesale and retail,0,West of England CA
05781593,Harrison Catering Services,51.748226,-0.988911,Wholesale and retail,0,Oxfordshire
05803234,Tariq Halal Meat Wholesale Limited,51.539141,-0.287688,Wholesale and retail,23,London
05835473,Allcures.com,51.516298,0.286363,Wholesale and retail,23,London
05893937,Led Holdings Limited,53.832196,-2.233575,Wholesale and retail,0,Lancashire
05895547,Allteko,52.197572,-2.222351,Wholesale and retail,0,Worcestershire
05922844,Westdrive,51.867548,0.579818,Wholesale and retail,0,Essex
06017632,TRUEfoods,54.174335,-1.482624,Wholesale and retail,0,York and North Yorkshire CA
NI029118,Grahams Bakery,54.399955,-6.162001,Wholesale and retail,0,Northern Ireland
NI030176,Travel Solutions of Belfast Limited,54.587184,-5.897944,Wholesale and retail,26,Northern Ireland
NI030183,Bawnbua Foods,54.416697,-6.335658,Wholesale and retail,27,Northern Ireland
NI031242,Modern Tyres,54.34501,-7.622208,Wholesale and retail,0,Northern Ireland
NI033059,Lyons European,54.488431,-6.150965,Wholesale and retail,26,Northern Ireland
NI034559,McKenzies NI,54.619681,-5.915529,Wholesale and retail,26,Northern Ireland
NI036373,Central Filling Station Limited,54.180577,-6.410073,Wholesale and retail,0,Northern Ireland
NI036449,Season Harvest,54.914657,-7.152243,Wholesale and retail,0,Northern Ireland
NI036617,Bradley's Pharmacy,54.596362,-7.308742,Wholesale and retail,0,Northern Ireland
NI037742,Doherty & Gray Limited,54.873748,-6.227867,Wholesale and retail,0,Northern Ireland
NI038821,Charioteer,54.57378,-5.931963,Wholesale and retail,26,Northern Ireland
NI039738,Oasis Retail Services,54.670499,-5.980129,Wholesale and retail,26,Northern Ireland
NI041722,Wrights Accident Repair Centre,54.402273,-6.17622,Wholesale and retail,0,Northern Ireland
NI043577,Moore Concrete Products,54.870667,-6.227924,Wholesale and retail,0,Northern Ireland
NI043594,Scotts Bakery,54.379159,-7.308689,Wholesale and retail,0,Northern Ireland
NI044692,Viand,54.16499,-6.309293,Wholesale and retail,0,Northern Ireland
NI045914,FLYNN,54.568079,-6.031851,Wholesale and retail,26,Northern Ireland
NI046227,Nugent Engineering,54.523175,-6.941411,Wholesale and retail,27,Northern Ireland
NI046454,H2 Contracts,54.185989,-6.344314,Wholesale and retail,0,Northern Ireland
NI050132,Avenue Recycling,54.605809,-5.979651,Wholesale and retail,26,Northern Ireland
NI050639,Belfry Contractors,54.406947,-7.647633,Wholesale and retail,0,Northern Ireland
NI051038,Leadon TimberFrame,54.675093,-6.951258,Wholesale and retail,0,Northern Ireland
NI053648,Cherry Pipes,54.456916,-6.623693,Wholesale and retail,27,Northern Ireland
NI057215,Ulster Stores,55.147781,-6.651185,Wholesale and retail,0,Northern Ireland
SC149256,King Foods,57.137176,-2.084269,Wholesale and retail,0,Scotland
SC154923,Ord Industrial and Commercial Supplies,57.542345,-4.381889,Wholesale and retail,0,Scotland
SC155728,Highland Industrial Supplies,57.487786,-4.213664,Wholesale and retail,0,Scotland
SC156144,Allanhill Farming Co,56.32049,-2.779766,Wholesale and retail,0,Scotland
SC157753,Prestonfield,55.936552,-3.157248,Wholesale and retail,28,Scotland
SC159622,Thistle Windows & Conservatories Limited,57.189011,-2.092973,Wholesale and retail,0,Scotland
SC165384,Saltire Energy,57.068926,-2.148711,Wholesale and retail,0,Scotland
SC168385,Pars FOODS Limited,55.896009,-4.260823,Wholesale and retail,3,Scotland
SC175001,Kiltane Retail,55.953675,-3.198054,Wholesale and retail,28,Scotland
SC175256,Nice N Sleazy,55.865952,-4.269289,Wholesale and retail,3,Scotland
SC175640,Bridgend Motor Group,55.654855,-4.692259,Wholesale and retail,0,Scotland
SC175710,Lomond Fine Foods,55.876636,-4.243933,Wholesale and retail,3,Scotland
SC177091,A. T. Best Handlers,55.855932,-3.967121,Wholesale and retail,3,Scotland
SC180256,Scot JCB,55.866038,-4.219252,Wholesale and retail,3,Scotland
SC182332,Hamilton & Inches,55.95291,-3.201938,Wholesale and retail,28,Scotland
SC184461,Black Isle Brewing Co. Ltd.,57.534199,-4.29545,Wholesale and retail,0,Scotland
SC193287,Nisha Enterprises Limited,55.906177,-3.501426,Wholesale and retail,28,Scotland
SC200159,Reiver Country Farm Foods,55.848201,-2.223718,Wholesale and retail,0,Scotland
SC200926,Maritime Developments,57.090549,-2.102711,Wholesale and retail,0,Scotland
SC204765,Dunns Food and Drinks,55.788632,-4.075695,Wholesale and retail,3,Scotland
SC205809,M & L Car Repairs,55.856327,-4.181852,Wholesale and retail,3,Scotland
SC221431,Reids Food Service Limited,55.705603,-4.712322,Wholesale and retail,0,Scotland
SC221952,hyble,55.943786,-3.207803,Wholesale and retail,28,Scotland
SC222795,KDP (Aberdeen) Limited,57.136931,-2.087044,Wholesale and retail,0,Scotland
SC224120,ETB,54.945988,-3.810021,Wholesale and retail,0,Scotland
SC228623,Right Medicine Pharmacy,56.104145,-3.846466,Wholesale and retail,0,Scotland
SC231564,Lamb & Gardiner,56.546251,-3.265343,Wholesale and retail,0,Scotland
SC233895,Murdoch Allan & Son,57.424268,-1.915635,Wholesale and retail,0,Scotland
SC234880,Dales Engineering Services,57.491225,-1.815142,Wholesale and retail,0,Scotland
SC235052,Belgica UK Limited,56.006108,-3.64451,Wholesale and retail,0,Scotland
SC235606,Stuart's Coaches,55.751709,-3.851093,Wholesale and retail,0,Scotland
SC235886,Charles Macleod Limited,58.215364,-6.384174,Wholesale and retail,0,Scotland
SC239267,A&P Macintyre,55.817371,-4.201811,Wholesale and retail,3,Scotland
SC242901,The Anderson Group,55.834336,-3.981152,Wholesale and retail,3,Scotland
SC243027,Rendall's Bakery,58.981743,-2.954263,Wholesale and retail,0,Scotland
SC246355,McQueens Dairies,55.868343,-4.214061,Wholesale and retail,3,Scotland
SC248731,Tom Grant Plant,55.639,-4.277992,Wholesale and retail,0,Scotland
SC251342,The Milngavie Apothecary's Company Limited,55.977072,-3.598918,Wholesale and retail,0,Scotland
SC253524,Albex Group,55.85918,-4.426779,Wholesale and retail,3,Scotland
SC255261,Kelvin Steels,55.801682,-4.325576,Wholesale and retail,3,Scotland
SC255996,Rosebank Garden Centre,55.72368,-3.89814,Wholesale and retail,0,Scotland
SC256333,D&E Coaches,57.491086,-4.224793,Wholesale and retail,0,Scotland
SC257055,Seacliff Haulage,56.048134,-2.633196,Wholesale and retail,0,Scotland
SC257059,B&G S Landa,55.949785,-3.18871,Wholesale and retail,28,Scotland
SC258379,Eagle Hire,55.857959,-4.21077,Wholesale and retail,3,Scotland
SC259837,Burns Pharmacy Limited,55.484853,-4.617201,Wholesale and retail,0,Scotland
SC267931,The Caledonia Hotel,56.071256,-3.464753,Wholesale and retail,0,Scotland
SC270061,Precision,55.776183,-3.878706,Wholesale and retail,3,Scotland
SC277568,United Wholesale Grocers,55.87922,-4.226384,Wholesale and retail,3,Scotland
SC277689,PK Foods,55.828828,-4.194395,Wholesale and retail,3,Scotland
SC284033,Stoats Porridge Bars Limited,55.873557,-3.16378,Wholesale and retail,28,Scotland
SC289387,Gemmell's Garden Centre,55.46384,-4.434254,Wholesale and retail,0,Scotland
SC291261,The Whiskey Shop,54.803037,-4.053441,Wholesale and retail,0,Unknown
SC291341,DS McG,56.117114,-4.317956,Wholesale and retail,0,Scotland
SC293358,Simpsons Garden Centre,57.470139,-4.179143,Wholesale and retail,0,Scotland
SC293557,JML Contracts,56.316214,-3.651951,Wholesale and retail,0,Scotland
SC296852,Beechwood Services,56.859349,-2.420415,Wholesale and retail,0,Scotland
SC296882,S Luca of Musselburgh Limited,55.943123,-3.046507,Wholesale and retail,28,Scotland
04431986,Unknown,52.45699,-1.52156,Wholesale and retail,16,West Midlands CA
02825365,Unknown,52.4303,-1.4286,Wholesale and retail,16,West Midlands CA
03942768,Unknown,52.34048,-1.52822,Wholesale and retail,16,West Midlands CA
09626746,Unknown,52.40728,-1.49036,Wholesale and retail,16,West Midlands CA
08571780,Unknown,52.46452,-1.47511,Wholesale and retail,16,West Midlands CA
11486487,Unknown,52.34295,-1.50472,Wholesale and retail,16,West Midlands CA
13806930,Unknown,52.41789,-1.48993,Wholesale and retail,16,West Midlands CA
13855005,Unknown,52.4096,-1.5282,Wholesale and retail,16,West Midlands CA
08887437,Unknown,52.46603,-1.4756,Wholesale and retail,16,West Midlands CA
12867916,Unknown,52.39884,-1.59572,Wholesale and retail,16,West Midlands CA
11404800,Unknown,52.39462,-1.55943,Wholesale and retail,16,West Midlands CA
07127958,Unknown,52.39462,-1.55943,Wholesale and retail,16,West Midlands CA
12616797,Unknown,52.39348,-1.44232,Wholesale and retail,16,West Midlands CA
13286233,Unknown,52.40506,-1.51083,Wholesale and retail,16,West Midlands CA
08941275,Unknown,52.4375,-1.4951,Wholesale and retail,16,West Midlands CA
12369354,Unknown,52.39462,-1.55943,Wholesale and retail,16,West Midlands CA
11520041,Unknown,52.40128,-1.54452,Wholesale and retail,16,West Midlands CA
04586554,Unknown,52.43437,-1.50624,Wholesale and retail,16,West Midlands CA
04811611,Unknown,52.38859,-1.57659,Wholesale and retail,16,West Midlands CA
09543438,Unknown,52.39343,-1.44238,Wholesale and retail,16,West Midlands CA
05502304,Unknown,52.39417,-1.59398,Wholesale and retail,16,West Midlands CA
05539733,Unknown,52.39462,-1.55943,Wholesale and retail,16,West Midlands CA
07560813,Unknown,52.42195,-1.52234,Wholesale and retail,16,West Midlands CA
11464715,Unknown,52.4303,-1.4286,Wholesale and retail,16,West Midlands CA
12271150,Unknown,52.34316,-1.57928,Wholesale and retail,16,West Midlands CA
11377338,Unknown,52.42143,-1.50806,Wholesale and retail,16,West Midlands CA
12048054,Unknown,52.39415,-1.48062,Wholesale and retail,16,West Midlands CA
09480610,Unknown,52.45097,-1.49404,Wholesale and retail,16,West Midlands CA
05719638,Unknown,52.43823,-1.50585,Wholesale and retail,16,West Midlands CA
05421602,Unknown,52.43437,-1.50624,Wholesale and retail,16,West Midlands CA
09165219,Unknown,52.43437,-1.50624,Wholesale and retail,16,West Midlands CA
13466809,Unknown,52.43437,-1.50624,Wholesale and retail,16,West Midlands CA
07740010,Unknown,52.3618,-1.4333,Wholesale and retail,0,Warwickshire
11832307,Unknown,52.42631,-1.51429,Wholesale and retail,16,West Midlands CA
